review_id,review_text,rating,date,bank_name,source,sentiment_label,sentiment_score
f8209985-ea16-4f28-bb48-d6a7276f0f08,good apps,4,2026-05-16,CBE,Google Play Store,Positive,0.7
a983bc98-7ea7-4ac6-8fed-039ed2a7de0a,ok,5,2026-05-16,CBE,Google Play Store,Positive,0.5
f0f249ac-ba95-4ad8-ad1d-c435693b7bf9,"this update got crazy i don't know what's going on this app it's mal functional and loading........... like 2G ,Haha",1,2026-05-15,CBE,Google Play Store,Negative,-0.19999999999999998
31cf1f70-1cd8-427c-9cd5-1ccb4113facf,thanks for you 😘,5,2026-05-15,CBE,Google Play Store,Positive,0.2
7019e213-93dc-4f00-bff3-80cfb80e5d3a,it's okay,4,2026-05-15,CBE,Google Play Store,Positive,0.5
ba0c5d66-8085-4bff-908b-f553c7b14ff5,It's not allowing me to transfer money.,2,2026-05-15,CBE,Google Play Store,Neutral,0.0
377120dd-1d3e-47ad-a715-c0a538c5d33f,IT'S NOT WORK ON HUAWEI DEVICES,4,2026-05-15,CBE,Google Play Store,Neutral,0.0
46357e27-661d-4136-bf66-ca7bb91e1427,wow,4,2026-05-14,CBE,Google Play Store,Positive,0.1
bfc27568-1471-4937-934f-e5325ea96f46,nice app,5,2026-05-14,CBE,Google Play Store,Positive,0.6
9d8ba9a5-4899-4af9-bef1-f12a5dfd7f3a,formative,5,2026-05-14,CBE,Google Play Store,Neutral,0.0
07dea887-2fcf-446c-ac8d-753be7c90256,best app for financial activities 🙌,5,2026-05-14,CBE,Google Play Store,Positive,0.5
74bf72d1-d6ce-4bd7-9a4d-3950846e5aba,yoroo namaste 🙏 ♥️ ❤️ 💖 💖,5,2026-05-14,CBE,Google Play Store,Neutral,0.0
0e691771-0024-4326-b71f-1685b91dc83d,incredible,5,2026-05-14,CBE,Google Play Store,Positive,0.9
982b1262-3d54-4a12-811a-8b26b7ecc777,best app for financial sector,5,2026-05-14,CBE,Google Play Store,Positive,0.5
06f6640c-b65c-43e4-88ef-0a79be8b9534,it's a good application,5,2026-05-13,CBE,Google Play Store,Positive,0.7
eda74236-f7f3-4422-a139-a181e832bc27,thank you cbe,5,2026-05-13,CBE,Google Play Store,Neutral,0.0
ff53332b-2e76-46d6-83d3-f93f968a4b18,is good,5,2026-05-13,CBE,Google Play Store,Positive,0.7
363a5616-ed3d-4274-85ee-77071067f81d,wow,5,2026-05-13,CBE,Google Play Store,Positive,0.1
56185597-d29b-4a60-a0fb-6783638230a7,Good application,2,2026-05-13,CBE,Google Play Store,Positive,0.7
35efe702-40c9-4e46-ad67-7574ab9ef42d,"Nice, but I can't get some recently transactions. please try to keep all history scrolling full visibility done.",5,2026-05-13,CBE,Google Play Store,Positive,0.31666666666666665
b41cb49d-59d3-41b8-bbb2-b1952005951b,Very Secure but very poor interface and limited history service. The new colorful version is worst. Visibility and contrast are low. It is just my idea.,1,2026-05-13,CBE,Google Play Store,Negative,-0.09072356215213359
22026bb2-c9c4-4040-892b-2a77ebee48b7,very nice 100%,5,2026-05-13,CBE,Google Play Store,Positive,0.78
dd4ae5b5-f5a4-42e9-a526-5fe9387dd7a4,good,5,2026-05-12,CBE,Google Play Store,Positive,0.7
e9233eb9-c338-4c80-8f21-26cd31acd65f,Good to use,5,2026-05-12,CBE,Google Play Store,Positive,0.7
6b0d612d-f9c1-4cac-bb37-b945c97a2e9a,cbe,1,2026-05-12,CBE,Google Play Store,Neutral,0.0
68ff6a46-3659-47f0-a20f-fba5755a3f67,Cbe,4,2026-05-11,CBE,Google Play Store,Neutral,0.0
95f3c528-c059-4a5a-8973-46182fe5cb22,best and secured,5,2026-05-11,CBE,Google Play Store,Positive,1.0
ca9d0c10-808d-4f7f-98dd-3903f11da810,best,5,2026-05-11,CBE,Google Play Store,Positive,1.0
1e81e27a-edbd-4763-b5d0-f8ead77bade8,ok,5,2026-05-11,CBE,Google Play Store,Positive,0.5
155076ef-8bb2-4b69-9b64-cea273b404f5,good,5,2026-05-10,CBE,Google Play Store,Positive,0.7
0256d346-9c3d-469d-a9ca-45943309242a,why is my transaction fee hidden? Why doesn't the app show some of the transaction fees before. eg vat 15% show it togather before confirmation not after it feels like a scam.,3,2026-05-10,CBE,Google Play Store,Negative,-0.16666666666666666
bac8d171-fd59-4cca-911d-fc792fc2b091,Gal✅😶‍🌫️,1,2026-05-10,CBE,Google Play Store,Neutral,0.0
f9d96cc8-f98d-4cd4-9d0c-7ce9af07256d,posetive,5,2026-05-10,CBE,Google Play Store,Neutral,0.0
1569da07-cfaa-4fb7-8631-bc66252f38fb,this app is so functional for airtime for wallet and,5,2026-05-09,CBE,Google Play Store,Neutral,0.0
c60221ee-aa0a-4e28-9297-739dc4da31d4,very amazing app,5,2026-05-09,CBE,Google Play Store,Positive,0.7800000000000001
e1739339-edb9-4512-b249-43c7d68db428,excellent service,5,2026-05-09,CBE,Google Play Store,Positive,1.0
9d8cceb4-44c2-4335-b810-eb85a87a7169,There is a a problem when updating the app,3,2026-05-09,CBE,Google Play Store,Neutral,0.0
6983428a-2a3c-47d1-b40c-304f8e41ed64,good,5,2026-05-09,CBE,Google Play Store,Positive,0.7
8f50d256-e087-4584-8dc8-e70cae1601e1,good,5,2026-05-09,CBE,Google Play Store,Positive,0.7
c3d1480d-7882-4206-bb65-d9f5fbe8cb93,smart app,4,2026-05-08,CBE,Google Play Store,Positive,0.21428571428571427
544522c1-d913-4928-91d9-22e820eb44ec,"Internet Based mobile app for CBEBirr A Internet Based mobile app for CBEBirr. With the new Internet based CBEBirr Mobile App you can make every operations applicable via the USSD version of CBEBirr. This app version is the latest version branded as CBEBirr Plus, CBEBirr+, CBE Birr +, or CBE Birr plus.",1,2026-05-08,CBE,Google Play Store,Positive,0.3181818181818182
52a04062-31ff-42b2-a51a-6f0053223c6f,CBE it's my excellent choice,5,2026-05-08,CBE,Google Play Store,Positive,1.0
8c836517-38b5-4c95-88bb-df6d2e15ee15,fast and time saving...,5,2026-05-08,CBE,Google Play Store,Positive,0.2
fa26ca3b-dec9-42ce-a000-2c506b949d49,ok,5,2026-05-08,CBE,Google Play Store,Positive,0.5
53ed304c-c38d-41ad-8170-aaf0bd84cbaf,ok,5,2026-05-07,CBE,Google Play Store,Positive,0.5
5b7a97ff-6da0-47ab-a4f1-5a78a0a8cd88,yesisgood,5,2026-05-07,CBE,Google Play Store,Neutral,0.0
8d9412f5-9e42-441b-932b-d95f527657ec,so good,5,2026-05-07,CBE,Google Play Store,Positive,0.7
d0e253c1-9689-4315-8d6d-cbcdc42a5df6,"The app is getting worse and worse after every ""update"". The UI is inconsistent, you haven't fixed the issue with Mpesa wallet transfer ( the ""begin 0, end 1, length 0"" error after ever transfer attempt) ; now the tellbirr transfer raises ""Bucket override O-10094"" error. Test your work FULLY before release.",3,2026-05-07,CBE,Google Play Store,Negative,-0.23333333333333336
23209426-df23-4cd2-82d6-d4e3f25f5c44,iam happy excellent app,5,2026-05-07,CBE,Google Play Store,Positive,0.9
0afcc81d-d4ea-4e0b-983c-dfec39a6db03,is not work properly !!,3,2026-05-06,CBE,Google Play Store,Neutral,0.0
55758cfe-b04e-4211-a9f6-8b8c01a37e3e,አሪፍ አፕ ነው ገራሚ ሁኖ አግኝቼዋለሁ,5,2026-05-06,CBE,Google Play Store,Neutral,0.0
52e8350c-88d6-40e3-b23a-15c5cdb8caf8,When I update this app there isn't working,1,2026-05-06,CBE,Google Play Store,Neutral,0.0
d04a57d8-fb57-42a0-8cba-b89608486b3d,thanks you so much 👍 okay I am going to be like in,5,2026-05-05,CBE,Google Play Store,Positive,0.35
7461aa60-f2fd-4568-b1a9-f10216accd61,Best ever,1,2026-05-05,CBE,Google Play Store,Positive,1.0
9e1c2b83-113b-46be-8ede-86e5950bad6c,features በጣም ወድጄዋለሁ ነገር ግን አንድ ችግር አይቼዋለሁ ።APPU DELETE በሆነ ጊዜ ቅርንጫፍ ማመላለሱና MB APPLICATION FORMAT ላይ በየጊዜው መፈረሙ አንድ ለባንኩ ወጪ ነው ሁለት ለደንበኞች Inconvenience ይፈጥራል አስተካክሉ,4,2026-05-05,CBE,Google Play Store,Neutral,0.0
cbee30fc-3273-4357-870d-8b068858c109,best,5,2026-05-05,CBE,Google Play Store,Positive,1.0
6b909f7e-b24b-4bf0-9df3-cf71277e87c1,goood g,5,2026-05-05,CBE,Google Play Store,Neutral,0.0
70603681-bc2f-45a0-a6b3-ee5cd7033e16,I like so much,5,2026-05-05,CBE,Google Play Store,Positive,0.2
09a4cd19-b29f-46ae-a120-45f3bc16bd94,This app has never been efficient at all,1,2026-05-04,CBE,Google Play Store,Neutral,0.0
a3c96020-4c19-4eb6-9bbc-d6b243eef584,nice app.,5,2026-05-04,CBE,Google Play Store,Positive,0.6
ffe94b70-6518-4281-b1ff-d3bf99b8c18a,"While the option to create or cancel standing orders has been added, it is not functional. Similarly, adding a new beneficiary is also not working. Please fix.",2,2026-05-04,CBE,Google Play Store,Positive,0.06818181818181818
b3d8a619-156f-4746-a270-81e17d8e0725,Wonderful App ❤️❤️❤️ I love it,5,2026-05-04,CBE,Google Play Store,Positive,0.75
e1ccb480-fa64-43fb-9b8d-2d04a434434b,i like it,5,2026-05-04,CBE,Google Play Store,Neutral,0.0
e827a233-df27-4b4c-8727-6bfe8dea85e7,best,4,2026-05-04,CBE,Google Play Store,Positive,1.0
d51b40f1-e47f-4f59-aa2a-05efb832f5f0,vary good app,5,2026-05-04,CBE,Google Play Store,Positive,0.7
3296fa2a-d48f-42dc-bc60-588563ade622,good,5,2026-05-04,CBE,Google Play Store,Positive,0.7
8e825846-2ace-4e13-b556-aa88bd0a2014,good,5,2026-05-04,CBE,Google Play Store,Positive,0.7
f8f10909-6beb-43f9-82aa-a4d5fedc47f3,good,5,2026-05-04,CBE,Google Play Store,Positive,0.7
9a44ae4b-503f-45f5-acaf-433b3cb9bdb7,nice,5,2026-05-03,CBE,Google Play Store,Positive,0.6
05798929-6575-4f84-a3c3-ded7dad86661,easy to use but hard to find easily,4,2026-05-03,CBE,Google Play Store,Positive,0.19166666666666665
e1f86c6e-df4b-4d2c-a2f6-854dfeccfaa8,fixed problem,4,2026-05-03,CBE,Google Play Store,Positive,0.1
2888f455-7c72-4404-8296-2ab00fca0910,በእውነት የሚገርም app ነው ነገሮችን ሁሉ ቀለል ያደርጋል,5,2026-05-03,CBE,Google Play Store,Neutral,0.0
fa8fee59-7eac-4d5a-bfa0-b24d2b30c958,good,5,2026-05-03,CBE,Google Play Store,Positive,0.7
64322c01-bb48-439c-8341-e1c6286fb136,good,3,2026-05-03,CBE,Google Play Store,Positive,0.7
69a854fc-9cff-4ead-a60f-d7b577940d78,best app,5,2026-05-03,CBE,Google Play Store,Positive,1.0
59c3b026-7179-410c-9cf7-6991d114d1f4,Good Application,5,2026-05-02,CBE,Google Play Store,Positive,0.7
64de5f8c-ed4b-4e43-8889-2f6f84ef4e4b,Good app,1,2026-05-02,CBE,Google Play Store,Positive,0.7
3c520127-2f0b-45c8-a6c7-d6edbc683d93,መስተካከል አለብት ብዩ አስታየት የም ሰጠው አካውንንት በስም ሲፈለግ mr ብሎ ቀጣይ ስም ለመፃፍ እስፔስም አይፈቅድ ቀጣዩ ፊደልም ሲፃፍ አይፅፍም ይሄ ቢስተካከል ይበልጥ ቀላል የረገዋል ብዩ አስበለው,4,2026-05-02,CBE,Google Play Store,Neutral,0.0
7212f7a6-1a61-4424-90fe-1fd8ae5bd520,why it alaways asked me to update every second when I log in.,1,2026-05-01,CBE,Google Play Store,Neutral,0.0
414528cb-b3f9-47ad-b88c-aa9bad169872,pls update my cbe mobile banking,5,2026-05-01,CBE,Google Play Store,Neutral,0.0
b0410a07-40f3-4699-97b8-cabcdb97b05e,good,5,2026-05-01,CBE,Google Play Store,Positive,0.7
dfa7121d-a16e-4d4a-bd83-ee23ce127bc3,"Easy, secure and user friend",5,2026-05-01,CBE,Google Play Store,Positive,0.4166666666666667
e61572cd-dad5-4b0b-ad0b-3f0540bbb56b,nice,5,2026-05-01,CBE,Google Play Store,Positive,0.6
a80123b0-8720-45bb-b909-d9404e90e328,hiote tegayede,5,2026-05-01,CBE,Google Play Store,Neutral,0.0
544c28e0-aeba-400a-819d-106aff5e2b28,misraqe,1,2026-04-30,CBE,Google Play Store,Neutral,0.0
8bc787df-13e6-4db7-9627-49a989f1d608,excellent app,5,2026-04-30,CBE,Google Play Store,Positive,1.0
08208b20-6bed-40bf-8b21-53cf47060e7d,usefull app,5,2026-04-30,CBE,Google Play Store,Neutral,0.0
71f32803-46ea-49d2-b2b8-77da4671df21,nice bank,4,2026-04-30,CBE,Google Play Store,Positive,0.6
f00148a9-43f3-4958-a074-633c71cb09ed,good 👍,5,2026-04-30,CBE,Google Play Store,Positive,0.7
85735753-f59f-49ff-b348-7e419ae07a36,it's no functional problem,5,2026-04-30,CBE,Google Play Store,Neutral,0.0
c63030c3-9599-4bcf-a972-ba8863a45e9c,Tamam Yunus Guddata,5,2026-04-30,CBE,Google Play Store,Neutral,0.0
993738de-3a79-4ee7-9a58-5251c8d51a65,good,5,2026-04-30,CBE,Google Play Store,Positive,0.7
85564924-a1f4-4a11-933e-5c3c0ede7875,It's not working after the update it doesn't open at all,1,2026-04-30,CBE,Google Play Store,Neutral,0.0
9c97c9c1-7354-4b04-8640-62991a690c48,nice,5,2026-04-29,CBE,Google Play Store,Positive,0.6
3696961c-9670-47df-8c67-44b10c2db19d,excellent app,5,2026-04-29,CBE,Google Play Store,Positive,1.0
64153858-ba9d-4ee9-b7b0-9a6aba467fdd,Good,5,2026-04-29,CBE,Google Play Store,Positive,0.7
84146a71-956c-458f-8b95-8e5e78cfa28e,CBE not compare to others,5,2026-04-29,CBE,Google Play Store,Neutral,0.0
6d533509-fae0-49e9-81e2-48088b213543,good,5,2026-04-29,CBE,Google Play Store,Positive,0.7
cb8a50ef-5292-4910-9813-8db71fa20176,good,3,2026-04-29,CBE,Google Play Store,Positive,0.7
bedb6e80-52a2-4195-983c-36250b4fab59,nice app thanks,5,2026-04-29,CBE,Google Play Store,Positive,0.4
1c118da4-2035-4bd7-a7b0-b226b86a744d,Great,5,2026-04-29,CBE,Google Play Store,Positive,0.8
f7c15b4f-845f-40c4-8d08-8e8b7d9d0762,good service,5,2026-04-29,CBE,Google Play Store,Positive,0.7
253678ea-f003-4310-bd06-59c624e70b08,"It is so good,and easy to use.",5,2026-04-28,CBE,Google Play Store,Positive,0.43333333333333335
8fc99f24-bf99-4c8b-8323-0b099f50b77f,great app,5,2026-04-28,CBE,Google Play Store,Positive,0.8
293cd3b8-d9da-41a0-bea1-6bcd13674f4c,update is not downgrade. its literally not working,1,2026-04-28,CBE,Google Play Store,Neutral,0.0
8eff8e4e-4dac-4027-b736-72ebdb0ed0eb,Please consider optimizing the app for Huawei Mobile Services (HMS). It doesn't work after the update.,1,2026-04-28,CBE,Google Play Store,Neutral,0.0
a96b794b-68bb-49e9-be8e-99362d1ff7a0,please use the cute ui as a professional developer,3,2026-04-28,CBE,Google Play Store,Positive,0.3
e1a58ce8-203f-486c-a376-a415694cb2b9,Daily Of the day Transfer Limit Restriction If there wasn't If it didn't have Very Extremely Happy We would be.,4,2026-04-28,CBE,Google Play Store,Positive,0.4
5ad0cb2f-8c41-4eac-bf3d-ede5b67e043d,best,5,2026-04-28,CBE,Google Play Store,Positive,1.0
02633ef2-0023-495c-aa74-623e66a0ca65,Amazing,5,2026-04-28,CBE,Google Play Store,Positive,0.6000000000000001
f8549d96-2d7f-4357-8dcb-2b545c24b4a4,it's better than before,4,2026-04-28,CBE,Google Play Store,Positive,0.5
8daacdf9-de99-46fe-b11b-3b5254189503,worst apk for a big bank,1,2026-04-28,CBE,Google Play Store,Negative,-0.5
82c83f17-d148-44bb-9918-ac8e4d5fbd68,doesn't work properly with safaricom network.,1,2026-04-28,CBE,Google Play Store,Neutral,0.0
7bb0339b-cd81-4b5f-bfba-0bc9be64ff72,"The app forcefully made me an update, since then every time I try to make a payment it keeps bugging and failing non stop. please fix that . this is a big company not a start up .",1,2026-04-28,CBE,Google Play Store,Neutral,0.0
54a02c36-230e-45f3-8c3e-2f3b64f75460,good,5,2026-04-28,CBE,Google Play Store,Positive,0.7
60895214-f7a0-4c4f-aefa-9b04cf9f6bfd,I found that when i am using safaricom network the app keeps crashing a lot and not working and as soon as i change the network it will work smoothly so make is a lot compatible with the safaricom network service.,3,2026-04-28,CBE,Google Play Store,Positive,0.4
ce2e335b-53bb-4161-9e00-7fa412bc2d19,go ahead,5,2026-04-28,CBE,Google Play Store,Neutral,0.0
87895c6e-64eb-4890-b8e6-4a8875d1e0b5,nice,5,2026-04-27,CBE,Google Play Store,Positive,0.6
5a158d79-5967-4f19-bc19-6f0cdee3c111,i like it,5,2026-04-27,CBE,Google Play Store,Neutral,0.0
f62d7269-94d4-43a6-bd34-0f88ec7181b0,ok,5,2026-04-27,CBE,Google Play Store,Positive,0.5
c7a23821-3b21-4563-894b-86bbecec3e78,ok,5,2026-04-27,CBE,Google Play Store,Positive,0.5
5e7f397e-c67e-4dd4-b7eb-c28a946b3cfe,Good,5,2026-04-27,CBE,Google Play Store,Positive,0.7
52e2e315-6b87-4a6b-87aa-1967ff664407,cbe mobile app best app,5,2026-04-27,CBE,Google Play Store,Positive,1.0
c82927c7-73a3-4287-b6b3-a844873c565f,"easy for use,and good privacy",4,2026-04-27,CBE,Google Play Store,Positive,0.5666666666666667
de0a375f-a639-4135-8e30-bffd0b593b76,amazing,5,2026-04-27,CBE,Google Play Store,Positive,0.6000000000000001
6b2e6ef6-d9ca-48ed-9e19-80a27832e8b6,i really judged this app. 99% were profit exclusive for others only with organization benefit.,1,2026-04-27,CBE,Google Play Store,Positive,0.1
49e0c91c-8237-4abb-b568-6e39960b2afe,unable to use it is not performed well,1,2026-04-27,CBE,Google Play Store,Negative,-0.5
007a66ec-3d1b-4221-bf88-9f21aaf63637,ወከቀቀ,5,2026-04-26,CBE,Google Play Store,Neutral,0.0
233fe34d-5e9c-40f6-9ca2-50e43597106d,Nice,5,2026-04-26,CBE,Google Play Store,Positive,0.6
3a4be5bd-e5e4-42fc-a538-d939393c7b11,This app is very good and helpful I am Happy working with cbe mobile banking tanx all members and I am ready invite all my family and friends ❤️,5,2026-04-26,CBE,Google Play Store,Positive,0.6366666666666666
95833985-ad3f-4ff5-ba9f-5e3a2f43be4e,Samsung A-5360 is not my device and i did not opened by this,5,2026-04-26,CBE,Google Play Store,Neutral,0.0
41a1c4db-33cc-4566-9e9a-aab3ca95e27b,notwork totransferto other,1,2026-04-26,CBE,Google Play Store,Negative,-0.125
18aab07a-2816-4fc7-971d-3838a0db55db,good,5,2026-04-26,CBE,Google Play Store,Positive,0.7
926205cb-331b-48a8-82cf-6e7eb5f8acb8,የCommercial Bank of Ethiopia ሞባይል ባንኪንግ አገልግሎት በአጠቃላይ ጠቃሚ ነው፣ ግን አንድ ችግር አጋጥሞኛል። የሂሳብ ቁጥር በምናስገባበት ሳጥን ላይ “Mr” ወይም “Mrs” ከሚለው ቀጥሎ ያለውን ስም ለማስገባት ስፔስ (space) መጠቀም አይቻልም። ይህ ተጠቃሚዎችን ስም ትክክለኛ ለማስገባት እንዲቸገሩ ያደርጋል። እባክዎ በዚህ ክፍል ስፔስ መጠቀም እንዲቻል ወይም የስም መሙያ ስርዓቱን እንዲሻሻል ቢያደርጉ በጣም ጥሩ ይሆናል።,4,2026-04-26,CBE,Google Play Store,Neutral,0.0
017820e6-ab50-42f5-9474-3fc922628d90,🫶👍🙏,5,2026-04-26,CBE,Google Play Store,Neutral,0.0
20ff9d01-3e89-4746-a662-eff1ff116b92,ok,5,2026-04-26,CBE,Google Play Store,Positive,0.5
bbea8631-e278-4017-b15f-1ff93c32c3e3,good,5,2026-04-25,CBE,Google Play Store,Positive,0.7
9c330be8-b0ff-46b0-a5a7-53d7a368751e,I am very comfortable because we can easily access various transfer services that we used to have to go to the bank.,5,2026-04-25,CBE,Google Play Store,Positive,0.31777777777777777
bdd84631-46fb-4462-b674-ef737f65b619,ok,5,2026-04-25,CBE,Google Play Store,Positive,0.5
93a71b3e-eef7-41ee-8a01-b987b3f4bdbf,good app,5,2026-04-25,CBE,Google Play Store,Positive,0.7
bdf0adc0-ce3c-441c-82fb-128c8b64c19c,i am so happy,5,2026-04-25,CBE,Google Play Store,Positive,0.8
d5b3a449-1cc9-42d7-96d3-b8c7cd039e5a,good,5,2026-04-25,CBE,Google Play Store,Positive,0.7
4376e57e-5100-4ff1-80f9-c381ee6c4e7e,The recent update is trash. I couldn't refresh the page. It's not even trying to sync. Please fix the bug and release a clean version.,1,2026-04-25,CBE,Google Play Store,Positive,0.18333333333333335
3f55dc9b-0a86-44c1-8dc9-e900b7215342,good job,5,2026-04-25,CBE,Google Play Store,Positive,0.7
077dab03-611b-494c-8244-6dec9d98c3bb,I'm from Ethiopia and proud of CBE service app.,5,2026-04-25,CBE,Google Play Store,Positive,0.8
0f1dc09a-d6ca-4d96-a800-68e0df716176,I am successful with app,5,2026-04-25,CBE,Google Play Store,Positive,0.75
c707c7e5-9dd0-4244-b8f3-861586b86c86,everything is boaring the previous one is good,1,2026-04-25,CBE,Google Play Store,Positive,0.26666666666666666
213938b5-1ffa-40f7-815d-f348040e244a,best,5,2026-04-25,CBE,Google Play Store,Positive,1.0
0737fe99-8d46-4617-92ca-fc7835b45093,good,5,2026-04-24,CBE,Google Play Store,Positive,0.7
6b0fa39d-9bfe-4321-8eb0-64efb84e7044,good app but it needs more languages do it with more than four languages,5,2026-04-24,CBE,Google Play Store,Positive,0.5666666666666667
c9b93b61-7302-4183-9b64-0af04756e3fd,good work,5,2026-04-24,CBE,Google Play Store,Positive,0.7
744d00e1-eb14-42ec-82c2-d5d96be3a133,ok,5,2026-04-24,CBE,Google Play Store,Positive,0.5
9819cf1b-61d0-41b8-865f-a1d74e59b7c8,wow app.The developers make improvements every time.,5,2026-04-24,CBE,Google Play Store,Positive,0.1
2dd3486a-0f32-4c4b-a0df-0373ad43ba27,nice and perfect,5,2026-04-24,CBE,Google Play Store,Positive,0.8
dcdbe309-d836-4c8f-af2f-33a28bf3f6ee,best experience,5,2026-04-24,CBE,Google Play Store,Positive,1.0
37d693a0-f6b3-4c9b-90fb-a38a0cd40962,the best,5,2026-04-24,CBE,Google Play Store,Positive,1.0
d07fd558-57b9-47a4-8552-890435e8e0cb,What's wrong after i update the app unable to open,1,2026-04-24,CBE,Google Play Store,Negative,-0.3333333333333333
f67c2405-fb7b-4203-b6c9-bdfa053ab22f,nice,5,2026-04-24,CBE,Google Play Store,Positive,0.6
